timestamp,road_id,vehicle_count,average_speed,congestion_level,pm25_concentration,no2_concentration,aqi_label,temperature_c,rainfall_mm,visibility_km,hour,day_type,ai_predicted_speed
2026-05-24 21:00:00,ROAD_002,391,43.5,Low,30.9,23.7,Moderate,16.9,0.0,8.1,21,Weekend,42.615000000000016
2026-05-24 21:00:00,ROAD_003,309,52.2,Low,25.5,22.7,Good,16.9,0.0,8.1,21,Weekend,51.722999999999956
2026-05-24 22:00:00,ROAD_001,444,44.3,Low,28.7,30.7,Moderate,16.6,0.0,9.8,22,Weekend,44.93423928571431
2026-05-24 22:00:00,ROAD_002,314,45.3,Low,24.6,21.6,Good,16.6,0.0,9.8,22,Weekend,44.71135
2026-05-24 22:00:00,ROAD_003,273,49.9,Low,30.3,24.9,Moderate,16.6,0.0,9.8,22,Weekend,53.481100000000026
2026-05-24 23:00:00,ROAD_001,353,46.7,Low,29.9,25.8,Good,12.3,0.0,8.5,23,Weekend,45.29699999999994
2026-05-24 23:00:00,ROAD_002,211,52.9,Low,32.0,16.2,Moderate,12.3,0.0,8.5,23,Weekend,46.15999999999995
2026-05-24 23:00:00,ROAD_003,161,57.5,Low,15.0,17.4,Good,12.3,0.0,8.5,23,Weekend,56.20600000000003
2026-05-25 00:00:00,ROAD_001,284,46.5,Low,32.7,20.0,Moderate,14.6,0.0,8.3,0,Weekday,46.943999999999996
2026-05-25 00:00:00,ROAD_002,143,50.0,Low,20.1,9.4,Good,14.6,0.0,8.3,0,Weekday,48.42300000000001
2026-05-25 00:00:00,ROAD_003,214,61.8,Low,24.4,26.1,Good,14.6,0.0,8.3,0,Weekday,56.78433333333332
2026-05-25 01:00:00,ROAD_001,214,50.5,Low,20.7,20.4,Good,14.7,0.0,8.1,1,Weekday,48.51200000000001
2026-05-25 01:00:00,ROAD_002,177,44.9,Low,28.1,14.7,Good,14.7,0.0,8.1,1,Weekday,46.37600000000003
2026-05-25 01:00:00,ROAD_003,143,60.4,Low,29.4,17.6,Good,14.7,0.0,8.1,1,Weekday,58.95699999999995
2026-05-25 02:00:00,ROAD_001,243,45.9,Low,21.0,21.4,Good,13.7,0.0,8.5,2,Weekday,45.35800000000001
2026-05-25 02:00:00,ROAD_002,203,40.6,Low,19.5,15.1,Good,13.7,0.0,8.5,2,Weekday,42.77099999999999
2026-05-25 02:00:00,ROAD_003,157,62.4,Low,23.3,12.1,Good,13.7,0.0,8.5,2,Weekday,60.629999999999946
2026-05-25 03:00:00,ROAD_001,255,46.4,Low,32.5,18.8,Moderate,17.4,0.0,8.2,3,Weekday,45.338757142857176
2026-05-25 03:00:00,ROAD_002,267,47.2,Low,23.5,28.2,Good,17.4,0.0,8.2,3,Weekday,45.41559047619048
2026-05-25 03:00:00,ROAD_003,174,53.9,Low,31.1,24.4,Moderate,17.4,0.0,8.2,3,Weekday,52.81500000000002
2026-05-25 04:00:00,ROAD_001,248,47.0,Low,32.5,21.0,Moderate,17.9,0.0,8.1,4,Weekday,44.070999999999955
2026-05-25 04:00:00,ROAD_002,216,50.0,Low,23.2,21.7,Good,17.9,0.0,8.1,4,Weekday,48.34449999999997
2026-05-25 04:00:00,ROAD_003,158,58.0,Low,21.5,15.3,Good,17.9,0.0,8.1,4,Weekday,57.591000000000015
2026-05-25 05:00:00,ROAD_001,317,42.8,Low,30.3,26.0,Moderate,18.8,0.0,8.8,5,Weekday,44.33300000000004
2026-05-25 05:00:00,ROAD_002,233,52.2,Low,29.3,17.4,Good,18.8,0.0,8.8,5,Weekday,46.86833333333334
2026-05-25 05:00:00,ROAD_003,194,52.9,Low,23.6,8.1,Good,18.8,0.0,8.8,5,Weekday,53.53499999999999
2026-05-25 06:00:00,ROAD_001,374,42.5,Low,29.8,29.1,Good,20.6,0.0,9.0,6,Weekday,42.141000000000005
2026-05-25 06:00:00,ROAD_002,422,43.6,Low,32.4,32.7,Moderate,20.6,0.0,9.0,6,Weekday,41.97525000000003
2026-05-25 06:00:00,ROAD_003,230,51.0,Low,24.9,27.1,Good,20.6,0.0,9.0,6,Weekday,50.324100000000016
2026-05-25 07:00:00,ROAD_001,625,37.9,Medium,45.3,33.5,Moderate,22.6,1.3,5.3,7,Weekday,36.44766666666669
2026-05-25 07:00:00,ROAD_002,543,34.6,Medium,30.4,27.8,Moderate,22.6,1.3,5.3,7,Weekday,35.7413333333333
2026-05-25 07:00:00,ROAD_003,412,45.9,Low,28.8,20.9,Good,22.6,1.3,5.3,7,Weekday,46.585499999999996
2026-05-25 08:00:00,ROAD_001,964,30.1,Medium,54.5,42.4,Moderate,24.1,0.0,8.3,8,Weekday,32.027335714285734
2026-05-25 08:00:00,ROAD_002,831,33.1,Medium,55.1,44.2,Moderate,24.1,0.0,8.3,8,Weekday,31.97985714285716
2026-05-25 08:00:00,ROAD_003,654,40.6,Low,45.8,30.4,Moderate,24.1,0.0,8.3,8,Weekday,43.41160793650794
2026-05-25 09:00:00,ROAD_001,1152,27.2,Medium,63.9,52.6,Poor,29.5,0.0,9.5,9,Weekday,28.295600000000007
2026-05-25 09:00:00,ROAD_002,903,26.0,Medium,60.0,40.0,Poor,29.5,0.0,9.5,9,Weekday,25.487999999999992
2026-05-25 09:00:00,ROAD_003,776,43.5,Low,57.1,38.9,Moderate,29.5,0.0,9.5,9,Weekday,44.39333333333334
2026-05-25 10:00:00,ROAD_001,969,24.6,Medium,58.0,38.0,Moderate,30.3,0.0,8.7,10,Weekday,26.35383333333329
2026-05-25 10:00:00,ROAD_002,750,31.7,Medium,52.1,35.7,Moderate,30.3,0.0,8.7,10,Weekday,33.134999999999984
2026-05-25 10:00:00,ROAD_003,638,46.2,Low,49.1,32.3,Moderate,30.3,0.0,8.7,10,Weekday,47.2962166666666
2026-05-25 11:00:00,ROAD_001,729,38.5,Low,47.6,33.2,Moderate,30.5,0.0,8.2,11,Weekday,37.30800000000002
2026-05-25 11:00:00,ROAD_002,504,36.9,Medium,26.8,24.0,Good,30.5,0.0,8.2,11,Weekday,37.79100000000003
2026-05-25 11:00:00,ROAD_003,469,50.1,Low,47.7,24.9,Moderate,30.5,0.0,8.2,11,Weekday,50.30899999999999
2026-05-25 12:00:00,ROAD_001,364,38.0,Low,34.7,22.0,Moderate,29.4,0.0,9.7,12,Weekday,37.92999999999999
2026-05-25 12:00:00,ROAD_002,361,39.7,Low,32.4,19.4,Moderate,29.4,0.0,9.7,12,Weekday,39.70000000000005
2026-05-25 12:00:00,ROAD_003,297,50.3,Low,27.5,28.5,Good,29.4,0.0,9.7,12,Weekday,52.74799999999995
2026-05-25 13:00:00,ROAD_001,305,43.3,Low,27.7,21.4,Good,31.2,0.0,10.0,13,Weekday,43.97066666666671
2026-05-25 13:00:00,ROAD_002,287,44.8,Low,29.3,19.3,Good,31.2,0.0,10.0,13,Weekday,44.57825000000005
2026-05-25 13:00:00,ROAD_003,219,54.8,Low,15.8,28.2,Good,31.2,0.0,10.0,13,Weekday,57.791800000000094
2026-05-25 14:00:00,ROAD_001,338,38.9,Low,27.7,15.9,Good,29.8,0.0,8.4,14,Weekday,40.21400000000002
2026-05-25 14:00:00,ROAD_002,272,39.6,Low,29.2,22.2,Good,29.8,0.0,8.4,14,Weekday,41.09599999999997
2026-05-25 14:00:00,ROAD_003,186,56.6,Low,19.0,18.6,Good,29.8,0.0,8.4,14,Weekday,56.78900000000007
2026-05-25 15:00:00,ROAD_001,397,38.7,Low,27.3,24.7,Good,26.7,0.0,9.6,15,Weekday,39.92386666666661
2026-05-25 15:00:00,ROAD_002,413,42.2,Low,31.0,13.3,Moderate,26.7,0.0,9.6,15,Weekday,41.046333333333315
2026-05-25 15:00:00,ROAD_003,314,55.8,Low,42.5,19.3,Moderate,26.7,0.0,9.6,15,Weekday,56.07093333333339
2026-05-25 16:00:00,ROAD_001,736,38.5,Low,44.1,34.8,Moderate,24.4,0.0,9.4,16,Weekday,34.65643809523808
2026-05-25 16:00:00,ROAD_002,657,37.2,Medium,50.4,31.2,Moderate,24.4,0.0,9.4,16,Weekday,38.18799999999996
2026-05-25 16:00:00,ROAD_003,548,43.6,Low,31.5,34.3,Moderate,24.4,0.0,9.4,16,Weekday,46.852028571428555
2026-05-25 17:00:00,ROAD_001,1062,27.9,Medium,56.1,47.1,Moderate,24.1,0.0,9.8,17,Weekday,27.44351904761908
2026-05-25 17:00:00,ROAD_002,936,30.7,Medium,60.5,45.4,Poor,24.1,0.0,9.8,17,Weekday,31.890447619047634
2026-05-25 17:00:00,ROAD_003,664,48.7,Low,43.3,32.2,Moderate,24.1,0.0,9.8,17,Weekday,47.5508928571428
2026-05-25 18:00:00,ROAD_001,1283,25.1,Medium,69.5,55.2,Poor,23.5,0.0,10.0,18,Weekday,25.166599999999967
2026-05-25 18:00:00,ROAD_002,1001,34.2,Medium,60.2,53.9,Poor,23.5,0.0,10.0,18,Weekday,32.89306666666661
2026-05-25 18:00:00,ROAD_003,748,44.3,Low,44.8,34.2,Moderate,23.5,0.0,10.0,18,Weekday,43.79290000000005
2026-05-25 19:00:00,ROAD_001,1039,26.2,Medium,70.4,52.1,Poor,21.8,0.0,8.4,19,Weekday,28.135866666666672
2026-05-25 19:00:00,ROAD_002,897,29.9,Medium,51.9,44.4,Moderate,21.8,0.0,8.4,19,Weekday,30.623809523809555
2026-05-25 19:00:00,ROAD_003,717,44.6,Low,50.0,38.7,Moderate,21.8,0.0,8.4,19,Weekday,45.28179999999998
2026-05-25 20:00:00,ROAD_001,693,36.3,Medium,57.0,29.8,Moderate,17.7,0.0,8.2,20,Weekday,35.92375000000003
2026-05-25 20:00:00,ROAD_002,665,34.1,Medium,42.6,36.9,Moderate,17.7,0.0,8.2,20,Weekday,35.02199999999996
2026-05-25 20:00:00,ROAD_003,487,50.6,Low,38.1,24.3,Moderate,17.7,0.0,8.2,20,Weekday,50.93400000000001
2026-05-25 21:00:00,ROAD_001,411,38.8,Low,17.9,24.6,Good,18.0,0.0,8.9,21,Weekday,39.20625000000006
2026-05-25 21:00:00,ROAD_002,441,37.7,Medium,37.8,27.2,Moderate,18.0,0.0,8.9,21,Weekday,39.47216666666664
2026-05-25 21:00:00,ROAD_003,281,58.8,Low,26.3,27.9,Good,18.0,0.0,8.9,21,Weekday,57.735500000000094
2026-05-25 22:00:00,ROAD_001,248,44.0,Low,25.4,18.5,Good,16.0,0.0,10.0,22,Weekday,42.27041666666666
2026-05-25 22:00:00,ROAD_002,290,54.2,Low,30.3,20.2,Moderate,16.0,0.0,10.0,22,Weekday,50.60491666666665
2026-05-25 22:00:00,ROAD_003,165,50.9,Low,28.3,13.6,Good,16.0,0.0,10.0,22,Weekday,50.36551428571428
2026-05-25 23:00:00,ROAD_001,271,45.5,Low,29.2,16.7,Good,14.6,0.0,9.0,23,Weekday,41.089
2026-05-25 23:00:00,ROAD_002,144,45.3,Low,21.4,12.4,Good,14.6,0.0,9.0,23,Weekday,46.44190000000003
2026-05-25 23:00:00,ROAD_003,120,55.3,Low,25.6,17.2,Good,14.6,0.0,9.0,23,Weekday,53.86177142857141
2026-05-26 00:00:00,ROAD_001,246,46.6,Low,20.4,15.4,Good,12.2,0.0,8.5,0,Weekday,46.50799999999997
2026-05-26 00:00:00,ROAD_002,212,42.6,Low,25.1,12.4,Good,12.2,0.0,8.5,0,Weekday,45.755999999999986
2026-05-26 00:00:00,ROAD_003,94,60.2,Low,24.4,10.8,Good,12.2,0.0,8.5,0,Weekday,59.103999999999935
2026-05-26 01:00:00,ROAD_001,313,43.8,Low,26.0,19.5,Good,14.1,0.0,8.9,1,Weekday,44.455000000000055
2026-05-26 01:00:00,ROAD_002,123,49.3,Low,30.5,11.2,Moderate,14.1,0.0,8.9,1,Weekday,47.818000000000055
2026-05-26 01:00:00,ROAD_003,255,54.3,Low,34.8,20.2,Moderate,14.1,0.0,8.9,1,Weekday,55.26500000000004
2026-05-26 02:00:00,ROAD_001,271,45.5,Low,17.5,13.5,Good,15.2,0.0,9.4,2,Weekday,44.652555555555544
2026-05-26 02:00:00,ROAD_002,218,49.9,Low,25.5,15.3,Good,15.2,0.0,9.4,2,Weekday,47.40449999999999
2026-05-26 02:00:00,ROAD_003,86,55.9,Low,19.5,9.6,Good,15.2,0.0,9.4,2,Weekday,56.00059047619044
2026-05-26 03:00:00,ROAD_001,300,45.8,Low,29.9,21.3,Good,14.8,0.0,9.0,3,Weekday,45.693000000000055
2026-05-26 03:00:00,ROAD_002,224,45.0,Low,23.0,20.8,Good,14.8,0.0,9.0,3,Weekday,45.45000000000001
2026-05-26 03:00:00,ROAD_003,152,53.3,Low,29.1,7.8,Good,14.8,0.0,9.0,3,Weekday,54.64100000000005
2026-05-26 04:00:00,ROAD_001,216,45.6,Low,22.6,20.8,Good,19.0,0.0,9.2,4,Weekday,45.446000000000005
2026-05-26 04:00:00,ROAD_002,244,46.3,Low,29.7,18.1,Good,19.0,0.0,9.2,4,Weekday,45.99800000000007
2026-05-26 04:00:00,ROAD_003,240,58.7,Low,23.4,21.6,Good,19.0,0.0,9.2,4,Weekday,57.023249999999926
2026-05-26 05:00:00,ROAD_001,310,43.0,Low,29.4,20.8,Good,21.5,0.0,9.8,5,Weekday,43.24839285714289
2026-05-26 05:00:00,ROAD_002,357,38.6,Low,21.1,23.8,Good,21.5,0.0,9.8,5,Weekday,42.24006666666667
2026-05-26 05:00:00,ROAD_003,188,57.0,Low,26.4,21.7,Good,21.5,0.0,9.8,5,Weekday,56.5157833333333
2026-05-26 06:00:00,ROAD_001,456,46.0,Low,31.6,26.8,Moderate,23.4,0.0,8.5,6,Weekday,44.48389999999999
2026-05-26 06:00:00,ROAD_002,310,43.2,Low,32.0,16.4,Moderate,23.4,0.0,8.5,6,Weekday,43.40333333333329
2026-05-26 06:00:00,ROAD_003,285,56.5,Low,30.8,15.3,Moderate,23.4,0.0,8.5,6,Weekday,51.919166666666634
2026-05-26 07:00:00,ROAD_001,659,35.9,Medium,36.6,25.3,Moderate,24.2,1.1,6.7,7,Weekday,35.65433333333334
2026-05-26 07:00:00,ROAD_002,600,35.9,Medium,37.5,25.4,Moderate,24.2,1.1,6.7,7,Weekday,36.43200000000004
2026-05-26 07:00:00,ROAD_003,488,43.7,Low,39.7,27.6,Moderate,24.2,1.1,6.7,7,Weekday,45.59499999999994
2026-05-26 08:00:00,ROAD_001,1021,29.8,Medium,58.0,40.7,Moderate,26.1,0.0,8.4,8,Weekday,28.91000000000002
2026-05-26 08:00:00,ROAD_002,812,32.7,Medium,59.4,37.0,Moderate,26.1,0.0,8.4,8,Weekday,33.29218333333333
2026-05-26 08:00:00,ROAD_003,603,50.1,Low,46.8,31.8,Moderate,26.1,0.0,8.4,8,Weekday,49.82949999999999
2026-05-26 09:00:00,ROAD_001,1089,30.8,Medium,67.1,47.4,Poor,29.4,0.0,9.0,9,Weekday,29.785600000000017
2026-05-26 09:00:00,ROAD_002,954,23.0,Medium,68.2,36.6,Poor,29.4,0.0,9.0,9,Weekday,27.199999999999992
2026-05-26 09:00:00,ROAD_003,694,45.4,Low,45.5,38.3,Moderate,29.4,0.0,9.0,9,Weekday,45.417333333333346
2026-05-26 10:00:00,ROAD_001,932,31.5,Medium,56.6,43.0,Moderate,27.5,0.0,9.2,10,Weekday,29.434250000000002
2026-05-26 10:00:00,ROAD_002,774,32.3,Medium,51.3,40.9,Moderate,27.5,0.0,9.2,10,Weekday,32.106
2026-05-26 10:00:00,ROAD_003,613,44.6,Low,45.7,31.3,Moderate,27.5,0.0,9.2,10,Weekday,45.53566666666662
2026-05-26 11:00:00,ROAD_001,612,35.7,Medium,38.7,31.1,Moderate,30.7,0.0,8.5,11,Weekday,36.45299999999996
2026-05-26 11:00:00,ROAD_002,543,40.9,Low,38.0,29.6,Moderate,30.7,0.0,8.5,11,Weekday,37.53699999999999
2026-05-26 11:00:00,ROAD_003,461,51.0,Low,35.6,28.2,Moderate,30.7,0.0,8.5,11,Weekday,51.89099999999998
2026-05-26 12:00:00,ROAD_001,432,37.1,Medium,35.4,21.7,Moderate,29.5,0.0,9.5,12,Weekday,38.956999999999965
2026-05-26 12:00:00,ROAD_002,394,48.4,Low,28.8,25.1,Good,29.5,0.0,9.5,12,Weekday,44.349000000000025
2026-05-26 12:00:00,ROAD_003,224,56.7,Low,20.7,15.3,Good,29.5,0.0,9.5,12,Weekday,55.788999999999945
2026-05-26 13:00:00,ROAD_001,278,46.4,Low,32.5,19.8,Moderate,28.7,0.0,8.0,13,Weekday,45.97180000000004
2026-05-26 13:00:00,ROAD_002,234,49.9,Low,21.8,9.5,Good,28.7,0.0,8.0,13,Weekday,46.0155
2026-05-26 13:00:00,ROAD_003,233,51.8,Low,30.4,16.6,Moderate,28.7,0.0,8.0,13,Weekday,56.95726666666659
2026-05-26 14:00:00,ROAD_001,281,42.4,Low,27.3,26.0,Good,29.4,0.0,9.5,14,Weekday,42.8218
2026-05-26 14:00:00,ROAD_002,248,43.0,Low,28.6,16.4,Good,29.4,0.0,9.5,14,Weekday,42.663999999999994
2026-05-26 14:00:00,ROAD_003,225,50.7,Low,36.2,12.5,Moderate,29.4,0.0,9.5,14,Weekday,51.73899999999993
2026-05-26 15:00:00,ROAD_001,457,40.4,Low,45.1,20.7,Moderate,29.1,0.0,9.8,15,Weekday,37.72812380952379
2026-05-26 15:00:00,ROAD_002,471,42.5,Low,38.3,22.5,Moderate,29.1,0.0,9.8,15,Weekday,43.589999999999975
2026-05-26 15:00:00,ROAD_003,336,50.8,Low,36.5,17.9,Moderate,29.1,0.0,9.8,15,Weekday,51.90900000000007
2026-05-26 16:00:00,ROAD_001,707,37.5,Medium,49.5,39.6,Moderate,25.6,0.0,8.1,16,Weekday,36.13541666666665
2026-05-26 16:00:00,ROAD_002,550,41.7,Low,52.3,27.4,Moderate,25.6,0.0,8.1,16,Weekday,39.580999999999946
2026-05-26 16:00:00,ROAD_003,573,47.3,Low,33.9,28.8,Moderate,25.6,0.0,8.1,16,Weekday,48.08900000000005
2026-05-26 17:00:00,ROAD_001,1100,24.6,Medium,61.5,50.9,Poor,22.1,0.0,8.4,17,Weekday,30.55359999999997
2026-05-26 17:00:00,ROAD_002,881,33.4,Medium,55.8,42.8,Moderate,22.1,0.0,8.4,17,Weekday,33.39933333333336
2026-05-26 17:00:00,ROAD_003,688,46.4,Low,41.3,39.2,Moderate,22.1,0.0,8.4,17,Weekday,44.85300000000003
2026-05-26 18:00:00,ROAD_001,1190,25.8,Medium,66.1,47.6,Poor,21.4,0.0,9.6,18,Weekday,25.85933333333334
2026-05-26 18:00:00,ROAD_002,930,27.5,Medium,55.2,43.4,Moderate,21.4,0.0,9.6,18,Weekday,30.16524999999998
2026-05-26 18:00:00,ROAD_003,840,41.2,Low,48.4,33.6,Moderate,21.4,0.0,9.6,18,Weekday,42.81099999999996
2026-05-26 19:00:00,ROAD_001,1108,29.0,Medium,68.1,55.6,Poor,20.3,0.0,9.6,19,Weekday,28.426533333333342
2026-05-26 19:00:00,ROAD_002,894,33.3,Medium,53.6,35.8,Moderate,20.3,0.0,9.6,19,Weekday,31.058666666666692
2026-05-26 19:00:00,ROAD_003,678,45.8,Low,45.8,41.4,Moderate,20.3,0.0,9.6,19,Weekday,46.085
2026-05-26 20:00:00,ROAD_001,749,37.9,Medium,46.5,35.0,Moderate,19.7,0.0,8.1,20,Weekday,36.13800000000004
2026-05-26 20:00:00,ROAD_002,568,35.9,Medium,43.2,29.9,Moderate,19.7,0.0,8.1,20,Weekday,36.75460000000005
2026-05-26 20:00:00,ROAD_003,535,49.4,Low,37.3,37.3,Moderate,19.7,0.0,8.1,20,Weekday,47.45899999999999
2026-05-26 21:00:00,ROAD_001,451,42.7,Low,39.9,26.6,Moderate,16.2,0.0,9.7,21,Weekday,41.92449999999995
2026-05-26 21:00:00,ROAD_002,295,43.9,Low,34.4,22.4,Moderate,16.2,0.0,9.7,21,Weekday,43.07616666666668
2026-05-26 21:00:00,ROAD_003,329,48.0,Low,26.2,23.2,Good,16.2,0.0,9.7,21,Weekday,49.188999999999986
2026-05-26 22:00:00,ROAD_001,308,44.8,Low,28.9,16.8,Good,15.5,0.0,9.6,22,Weekday,44.36383333333336
2026-05-26 22:00:00,ROAD_002,171,47.7,Low,23.6,13.5,Good,15.5,0.0,9.6,22,Weekday,47.02346666666662
2026-05-26 22:00:00,ROAD_003,144,58.9,Low,20.2,17.3,Good,15.5,0.0,9.6,22,Weekday,54.30399999999996
2026-05-26 23:00:00,ROAD_001,229,44.6,Low,32.6,11.5,Moderate,14.4,0.0,8.9,23,Weekday,45.57469999999999
2026-05-26 23:00:00,ROAD_002,292,44.3,Low,27.7,19.4,Good,14.4,0.0,8.9,23,Weekday,45.49766666666673
2026-05-26 23:00:00,ROAD_003,154,59.9,Low,16.6,16.8,Good,14.4,0.0,8.9,23,Weekday,58.782999999999944
2026-05-27 00:00:00,ROAD_001,224,43.0,Low,38.0,19.5,Moderate,12.9,0.0,8.1,0,Weekday,45.545999999999985
2026-05-27 00:00:00,ROAD_002,224,48.7,Low,18.0,24.8,Good,12.9,0.0,8.1,0,Weekday,47.40299999999995
2026-05-27 00:00:00,ROAD_003,59,56.5,Low,15.4,14.4,Good,12.9,0.0,8.1,0,Weekday,57.572000000000024
2026-05-27 01:00:00,ROAD_001,248,44.3,Low,26.1,14.8,Good,14.9,0.0,8.0,1,Weekday,45.35300000000006
2026-05-27 01:00:00,ROAD_002,140,49.3,Low,24.8,21.2,Good,14.9,0.0,8.0,1,Weekday,47.54900000000006
2026-05-27 01:00:00,ROAD_003,128,59.4,Low,19.3,19.2,Good,14.9,0.0,8.0,1,Weekday,59.38999999999996
2026-05-27 02:00:00,ROAD_001,226,48.2,Low,28.4,15.2,Good,16.6,0.0,9.2,2,Weekday,47.03709047619042
2026-05-27 02:00:00,ROAD_002,147,46.1,Low,29.2,19.7,Good,16.6,0.0,9.2,2,Weekday,46.737999999999985
2026-05-27 02:00:00,ROAD_003,115,54.1,Low,26.5,9.5,Good,16.6,0.0,9.2,2,Weekday,56.80533333333334
2026-05-27 03:00:00,ROAD_001,263,42.7,Low,34.9,16.1,Moderate,18.1,0.0,8.1,3,Weekday,42.58533333333328
2026-05-27 03:00:00,ROAD_002,247,45.4,Low,27.4,10.8,Good,18.1,0.0,8.1,3,Weekday,46.00166666666666
2026-05-27 03:00:00,ROAD_003,73,57.8,Low,19.5,8.1,Good,18.1,0.0,8.1,3,Weekday,55.364000000000026
2026-05-27 04:00:00,ROAD_001,277,43.8,Low,31.4,15.0,Moderate,16.8,0.0,9.3,4,Weekday,45.09400000000007
2026-05-27 04:00:00,ROAD_002,198,50.8,Low,24.3,17.4,Good,16.8,0.0,9.3,4,Weekday,47.87600000000006
2026-05-27 04:00:00,ROAD_003,262,50.3,Low,30.8,25.8,Moderate,16.8,0.0,9.3,4,Weekday,52.36000000000006
2026-05-27 05:00:00,ROAD_001,320,45.0,Low,34.0,26.9,Moderate,18.8,0.5,5.6,5,Weekday,44.335
2026-05-27 05:00:00,ROAD_002,251,47.6,Low,23.6,21.8,Good,18.8,0.5,5.6,5,Weekday,46.165333333333365
2026-05-27 05:00:00,ROAD_003,211,56.2,Low,25.6,10.4,Good,18.8,0.5,5.6,5,Weekday,53.48799999999996
2026-05-27 06:00:00,ROAD_001,425,40.7,Low,34.9,26.8,Moderate,22.4,0.0,8.3,6,Weekday,40.7713
2026-05-27 06:00:00,ROAD_002,380,44.4,Low,33.1,14.4,Moderate,22.4,0.0,8.3,6,Weekday,43.45699603174603
2026-05-27 06:00:00,ROAD_003,301,54.0,Low,31.3,19.1,Moderate,22.4,0.0,8.3,6,Weekday,56.0643
2026-05-27 07:00:00,ROAD_001,685,34.7,Medium,29.2,28.2,Good,23.7,1.0,6.9,7,Weekday,35.28443333333331
2026-05-27 07:00:00,ROAD_002,523,38.3,Low,42.9,26.6,Moderate,23.7,1.0,6.9,7,Weekday,37.60166666666672
2026-05-27 07:00:00,ROAD_003,489,50.3,Low,35.7,28.2,Moderate,23.7,1.0,6.9,7,Weekday,49.29600000000005
2026-05-27 08:00:00,ROAD_001,1025,30.6,Medium,62.1,47.5,Poor,27.1,0.0,9.8,8,Weekday,29.997649999999958
2026-05-27 08:00:00,ROAD_002,853,29.6,Medium,52.8,38.0,Moderate,27.1,0.0,9.8,8,Weekday,30.6104222222222
2026-05-27 08:00:00,ROAD_003,590,46.7,Low,47.1,32.9,Moderate,27.1,0.0,9.8,8,Weekday,45.60879999999995
2026-05-27 09:00:00,ROAD_001,1105,27.4,Medium,67.3,45.5,Poor,27.0,0.0,10.0,9,Weekday,27.319000000000027
2026-05-27 09:00:00,ROAD_002,887,32.1,Medium,56.3,42.3,Moderate,27.0,0.0,10.0,9,Weekday,29.201641269841257
2026-05-27 09:00:00,ROAD_003,714,44.0,Low,62.9,38.6,Poor,27.0,0.0,10.0,9,Weekday,46.12560000000001
2026-05-27 10:00:00,ROAD_001,937,30.1,Medium,58.6,35.3,Moderate,30.6,0.0,8.5,10,Weekday,29.470208333333307
2026-05-27 10:00:00,ROAD_002,733,32.8,Medium,49.0,34.7,Moderate,30.6,0.0,8.5,10,Weekday,33.950333333333376
2026-05-27 10:00:00,ROAD_003,696,41.1,Low,42.6,40.4,Moderate,30.6,0.0,8.5,10,Weekday,48.73962222222221
2026-05-27 11:00:00,ROAD_001,765,32.0,Medium,48.9,35.7,Moderate,30.0,0.0,9.8,11,Weekday,33.35345
2026-05-27 11:00:00,ROAD_002,491,38.8,Low,41.5,29.3,Moderate,30.0,0.0,9.8,11,Weekday,37.51175000000004
2026-05-27 11:00:00,ROAD_003,480,48.9,Low,33.3,31.9,Moderate,30.0,0.0,9.8,11,Weekday,50.15499999999998
2026-05-27 12:00:00,ROAD_001,448,45.1,Low,40.0,20.5,Moderate,28.4,0.0,9.5,12,Weekday,43.789999999999964
2026-05-27 12:00:00,ROAD_002,320,45.1,Low,29.1,19.4,Good,28.4,0.0,9.5,12,Weekday,44.80499999999998
2026-05-27 12:00:00,ROAD_003,335,53.6,Low,30.3,24.8,Moderate,28.4,0.0,9.5,12,Weekday,54.20006666666668
2026-05-27 13:00:00,ROAD_001,290,45.9,Low,35.2,14.6,Moderate,29.5,0.0,9.5,13,Weekday,44.010999999999946
2026-05-27 13:00:00,ROAD_002,255,48.1,Low,32.3,18.2,Moderate,29.5,0.0,9.5,13,Weekday,46.73899999999997
2026-05-27 13:00:00,ROAD_003,185,59.0,Low,29.2,11.8,Good,29.5,0.0,9.5,13,Weekday,57.69299999999998
2026-05-27 14:00:00,ROAD_001,354,41.7,Low,34.3,19.5,Moderate,27.6,0.0,9.1,14,Weekday,41.407499999999956
2026-05-27 14:00:00,ROAD_002,190,44.8,Low,23.9,15.5,Good,27.6,0.0,9.1,14,Weekday,43.7918333333334
2026-05-27 14:00:00,ROAD_003,173,50.9,Low,20.2,19.6,Good,27.6,0.0,9.1,14,Weekday,52.11675000000003
2026-05-27 15:00:00,ROAD_001,520,42.7,Low,34.3,23.6,Moderate,26.4,0.0,9.9,15,Weekday,42.11428333333329
2026-05-27 15:00:00,ROAD_002,411,43.3,Low,35.5,16.3,Moderate,26.4,0.0,9.9,15,Weekday,41.78966666666665
2026-05-27 15:00:00,ROAD_003,278,54.1,Low,29.9,22.8,Good,26.4,0.0,9.9,15,Weekday,56.80498333333331
2026-05-27 16:00:00,ROAD_001,749,36.5,Medium,50.3,36.5,Moderate,26.8,0.0,9.9,16,Weekday,36.962999999999994
2026-05-27 16:00:00,ROAD_002,611,37.5,Medium,44.9,32.5,Moderate,26.8,0.0,9.9,16,Weekday,38.13566666666668
2026-05-27 16:00:00,ROAD_003,512,53.4,Low,39.4,25.3,Moderate,26.8,0.0,9.9,16,Weekday,52.981
